,^NYICDX,TWD=X,JPY=X,CNY=X,CNH=X,2330.TW,2454.TW,2303.TW,2317.TW,2382.TW,3231.TW,2603.TW,2609.TW,2615.TW,9921.TW,9914.TW
2026-06-04,99.41000366210938,31.503000259399414,159.99000549316406,6.773499965667725,6.741720199584961,2385.0,4430.0,125.0,293.0,404.0,176.0,236.0,53.20000076293945,83.69999694824219,70.5999984741211,68.5999984741211
2026-06-05,100.06999969482422,31.503000259399414,159.99000549316406,6.773499965667725,6.741720199584961,2365.0,4300.0,131.5,284.5,390.5,171.0,232.0,54.5,86.0999984741211,70.80000305175781,69.0999984741211
2026-06-07,100.06999969482422,31.58810043334961,160.32699584960938,6.765500068664551,6.741720199584961,2365.0,4300.0,131.5,284.5,390.5,171.0,232.0,54.5,86.0999984741211,70.80000305175781,69.0999984741211
2026-06-08,100.05000305175781,31.582000732421875,160.1739959716797,6.765500068664551,6.741720199584961,2295.0,4070.0,121.0,269.5,376.5,163.5,224.0,51.70000076293945,84.5999984741211,70.5999984741211,68.0
2026-06-09,99.91000366210938,31.5408992767334,160.38400268554688,6.772500038146973,6.741720199584961,2305.0,4475.0,127.5,277.5,375.0,165.5,222.0,51.599998474121094,84.69999694824219,71.30000305175781,68.5999984741211
2026-06-10,99.94999694824219,31.649799346923828,160.52699279785156,6.772500038146973,6.741720199584961,2255.0,4155.0,118.5,263.0,380.5,158.0,223.0,50.599998474121094,83.0999984741211,72.0,69.0
2026-06-11,99.86000061035156,31.57900047302246,160.1300048828125,6.7754998207092285,6.741720199584961,2250.0,4085.0,125.0,258.5,370.0,152.5,226.0,51.099998474121094,83.80000305175781,75.69999694824219,73.69999694824219
2026-06-12,99.75,31.57900047302246,160.1300048828125,6.7754998207092285,6.741720199584961,2310.0,4180.0,133.5,260.5,372.0,156.0,228.0,52.400001525878906,85.0,75.4000015258789,73.4000015258789
2026-06-14,99.75,31.613000869750977,159.9550018310547,6.765999794006348,6.741720199584961,2310.0,4180.0,133.5,260.5,372.0,156.0,228.0,52.400001525878906,85.0,75.4000015258789,73.4000015258789
2026-06-15,99.62999725341797,31.518600463867188,160.22900390625,6.756999969482422,6.741720199584961,2375.0,4470.0,141.5,267.5,370.0,161.5,224.5,51.20000076293945,83.5,76.19999694824219,73.69999694824219
2026-06-16,99.54000091552734,31.563899993896484,160.41900634765625,6.757199764251709,6.741720199584961,2400.0,4560.0,141.0,269.0,362.5,158.0,220.5,51.0,81.5,76.69999694824219,74.0999984741211
2026-06-17,100.08999633789062,31.638399124145508,160.60000610351562,6.757199764251709,6.741720199584961,2385.0,4460.0,140.0,272.0,374.0,162.5,194.0,51.599998474121094,80.4000015258789,75.19999694824219,73.0
2026-06-18,100.8499984741211,31.635900497436523,161.28900146484375,6.768599987030029,6.741720199584961,2410.0,4390.0,145.5,268.5,376.0,161.5,193.0,51.29999923706055,80.4000015258789,74.0999984741211,72.0999984741211
2026-06-21,100.8499984741211,31.70199966430664,161.43299865722656,6.768599987030029,6.741720199584961,2410.0,4390.0,145.5,268.5,376.0,161.5,193.0,51.29999923706055,80.4000015258789,74.0999984741211,72.0999984741211
2026-06-22,101.0199966430664,31.687000274658203,161.57000732421875,6.774499893188477,6.741720199584961,2510.0,4465.0,160.0,268.5,380.0,162.5,193.0,52.29999923706055,80.5,75.5,73.4000015258789
2026-06-23,101.41000366210938,31.70210075378418,161.5989990234375,6.789999961853027,6.741720199584961,2490.0,4535.0,170.0,259.5,372.5,158.5,189.0,51.29999923706055,78.69999694824219,73.69999694824219,72.0999984741211
2026-06-24,101.61000061035156,31.808000564575195,161.76300048828125,6.789999961853027,6.741720199584961,2390.0,4285.0,178.0,256.0,372.0,157.5,186.5,51.599998474121094,78.80000305175781,73.5999984741211,71.5
2026-06-25,101.43000030517578,31.860000610351562,161.80499267578125,6.789999961853027,6.741720199584961,2390.0,4310.0,178.5,257.5,366.5,160.0,185.0,51.400001525878906,77.9000015258789,74.5,72.80000305175781
2026-06-26,101.36000061035156,31.860000610351562,161.80499267578125,6.789999961853027,6.741720199584961,2340.0,3880.0,164.0,248.5,362.0,153.0,181.0,50.099998474121094,76.69999694824219,76.5,73.5999984741211
2026-06-28,101.36000061035156,31.847000122070312,161.78700256347656,6.797999858856201,6.741720199584961,2340.0,3880.0,164.0,248.5,362.0,153.0,181.0,50.099998474121094,76.69999694824219,76.5,73.5999984741211
2026-06-29,101.11000061035156,31.86590003967285,161.92300415039062,6.793600082397461,6.741720199584961,2370.0,3910.0,164.0,246.5,367.0,154.5,184.0,51.400001525878906,78.5999984741211,77.0999984741211,78.0
2026-06-30,101.19000244140625,31.834400177001953,162.6280059814453,6.793600082397461,6.741720199584961,2410.0,4245.0,164.5,251.0,368.0,158.5,184.5,52.0,79.19999694824219,78.69999694824219,78.30000305175781
2026-07-01,101.38999938964844,31.894800186157227,162.53900146484375,6.7941999435424805,6.741720199584961,2505.0,4335.0,169.0,248.0,372.0,159.5,185.5,50.70000076293945,78.30000305175781,77.4000015258789,77.69999694824219
2026-07-02,100.86000061035156,31.93090057373047,161.44900512695312,6.788599967956543,6.741720199584961,2465.0,4345.0,165.5,239.0,369.0,158.5,185.5,51.0,78.9000015258789,75.5,74.80000305175781
2026-07-03,100.86000061035156,31.93090057373047,161.44900512695312,6.788599967956543,6.741720199584961,2445.0,4195.0,170.5,240.5,377.0,159.0,195.0,52.400001525878906,82.80000305175781,76.19999694824219,76.5999984741211
2026-07-05,100.86000061035156,31.92799949645996,161.45199584960938,6.788599967956543,6.741720199584961,2445.0,4195.0,170.5,240.5,377.0,159.0,195.0,52.400001525878906,82.80000305175781,76.19999694824219,76.5999984741211
2026-07-06,100.8499984741211,32.054901123046875,162.08799743652344,6.79580020904541,6.741720199584961,2460.0,4125.0,166.0,242.0,378.0,158.0,195.5,53.0,80.0,77.0999984741211,75.9000015258789
2026-07-07,101.13999938964844,32.13589859008789,162.36300659179688,6.793399810791016,6.741720199584961,2440.0,4030.0,155.0,237.0,373.0,155.5,188.0,51.099998474121094,77.0,75.69999694824219,75.0
2026-07-08,101.05000305175781,32.10919952392578,162.53900146484375,6.802499771118164,6.741720199584961,2465.0,3995.0,163.0,237.5,377.0,146.5,196.0,52.29999923706055,79.4000015258789,74.0999984741211,74.19999694824219
2026-07-09,100.94000244140625,32.097198486328125,162.36300659179688,6.792099952697754,6.741720199584961,2415.0,3925.0,156.0,237.5,373.5,144.5,194.5,51.599998474121094,80.4000015258789,72.69999694824219,72.80000305175781
2026-07-10,100.97000122070312,32.097198486328125,162.36300659179688,6.792099952697754,6.741720199584961,2415.0,3925.0,156.0,237.5,373.5,144.5,194.5,51.599998474121094,80.4000015258789,72.69999694824219,72.80000305175781
2026-07-12,100.97000122070312,32.099098205566406,161.8780059814453,6.776599884033203,6.741720199584961,2415.0,3925.0,156.0,237.5,373.5,144.5,194.5,51.599998474121094,80.4000015258789,72.69999694824219,72.80000305175781
2026-07-13,101.27999877929688,32.1619987487793,162.4290008544922,6.7795000076293945,6.741720199584961,2440.0,3825.0,153.5,236.5,378.0,143.5,195.0,50.099998474121094,79.19999694824219,79.9000015258789,75.4000015258789
2026-07-14,100.94000244140625,32.1338996887207,162.18699645996094,6.769999980926514,6.741720199584961,2420.0,3660.0,151.0,235.5,380.0,142.5,194.5,48.0,79.4000015258789,81.30000305175781,76.0999984741211
2026-07-15,100.5,32.210899353027344,162.07200622558594,6.768199920654297,6.741720199584961,2440.0,3740.0,166.0,239.0,381.0,145.5,199.5,50.20000076293945,81.69999694824219,80.0,76.5999984741211
2026-07-16,100.7300033569336,32.26430130004883,162.37600708007812,6.772500038146973,6.741720199584961,2470.0,3700.0,160.0,242.5,352.0,146.5,200.0,50.20000076293945,80.69999694824219,88.0,84.19999694824219
2026-07-17,100.75,32.26430130004883,162.37600708007812,6.772500038146973,6.741720199584961,2290.0,3370.0,144.0,234.0,325.5,139.0,198.0,49.20000076293945,79.5,86.5999984741211,84.0
2026-07-19,100.75,32.3129997253418,162.51199340820312,6.772500038146973,6.741720199584961,2290.0,3370.0,144.0,234.0,325.5,139.0,198.0,49.20000076293945,79.5,86.5999984741211,84.0
2026-07-20,100.98999786376953,32.275901794433594,162.48699951171875,6.772500038146973,6.741720199584961,2320.0,3340.0,130.0,234.5,316.0,143.5,196.0,49.0,80.5,83.9000015258789,79.80000305175781
2026-07-21,101.18000030517578,32.325401306152344,163.18600463867188,6.765600204467773,6.741720199584961,2410.0,3670.0,134.5,246.0,324.0,149.5,203.0,50.900001525878906,85.19999694824219,84.5999984741211,80.4000015258789
2026-07-22,101.13999938964844,32.37910079956055,163.08099365234375,6.772500038146973,6.741720199584961,2400.0,3850.0,139.0,251.5,329.0,164.0,206.0,51.400001525878906,85.0999984741211,84.5999984741211,79.30000305175781
2026-07-23,101.43000030517578,32.29899978637695,163.83200073242188,6.772500038146973,6.741720199584961,2405.0,3875.0,138.5,257.5,336.0,173.5,203.5,50.5,84.5,85.5,78.0999984741211
2026-07-24,101.47000122070312,32.29899978637695,163.83200073242188,6.772500038146973,6.741720199584961,2350.0,3750.0,128.0,252.5,328.0,179.0,206.0,51.5,87.0,88.69999694824219,78.9000015258789
2026-07-26,101.47000122070312,32.32229995727539,163.61099243164062,6.7718000411987305,6.741720199584961,2350.0,3750.0,128.0,252.5,328.0,179.0,206.0,51.5,87.0,88.69999694824219,78.9000015258789
2026-07-27,101.51000213623047,32.301998138427734,163.77099609375,6.765699863433838,6.741720199584961,2350.0,3680.0,126.0,253.0,322.0,177.0,203.5,51.099998474121094,84.0,85.5,78.0
2026-07-28,101.37999725341797,32.363800048828125,163.86399841308594,6.770999908447266,6.741720199584961,2280.0,3315.0,113.5,238.0,313.5,170.0,200.0,50.70000076293945,83.5999984741211,85.0,77.19999694824219
2026-07-29,100.80000305175781,32.348899841308594,163.3000030517578,6.76609992980957,6.741720199584961,2200.0,3150.0,102.5,237.0,309.5,169.5,201.5,50.099998474121094,85.0,87.4000015258789,79.19999694824219
2026-07-30,100.01000213623047,32.39500045776367,160.18299865722656,6.755000114440918,6.741720199584961,2205.0,3235.0,110.0,229.5,279.0,160.0,201.0,50.0,84.4000015258789,86.0999984741211,78.4000015258789
2026-07-31,99.80000305175781,32.39500045776367,160.18299865722656,6.755000114440918,6.741720199584961,2425.0,3555.0,121.0,250.5,291.5,176.0,204.0,50.79999923706055,84.69999694824219,84.5,76.80000305175781
2026-08-02,99.80000305175781,32.29309844970703,157.58200073242188,6.750899791717529,6.741720199584961,2425.0,3555.0,121.0,250.5,291.5,176.0,204.0,50.79999923706055,84.69999694824219,84.5,76.80000305175781
2026-08-03,99.95999908447266,32.395999908447266,157.5290069580078,6.752299785614014,6.741720199584961,2370.0,3910.0,118.0,253.0,296.5,186.0,207.5,50.79999923706055,86.0999984741211,84.0,76.4000015258789
2026-08-04,99.88999938964844,32.39509963989258,157.69200134277344,6.753200054168701,6.741720199584961,2320.0,3865.0,118.5,250.0,300.5,195.0,206.0,51.0,86.0999984741211,84.0,76.19999694824219
2026-08-05,99.69000244140625,32.264801025390625,157.60000610351562,6.74970006942749,6.741720199584961,2405.0,4000.0,122.0,258.5,304.0,193.0,205.0,50.599998474121094,85.4000015258789,85.0999984741211,78.30000305175781
2026-08-06,99.97000122070312,32.2067985534668,158.40899658203125,6.748799800872803,6.741720199584961,2365.0,3920.0,121.5,264.5,302.0,189.5,204.0,50.400001525878906,84.30000305175781,90.19999694824219,79.5
2026-08-07,99.5999984741211,32.2067985534668,158.40899658203125,6.748799800872803,6.741720199584961,2370.0,3900.0,116.0,260.0,298.0,183.5,207.5,50.5,84.9000015258789,92.4000015258789,80.80000305175781
2026-08-09,99.5999984741211,32.23509979248047,157.89100646972656,6.747399806976318,6.741720199584961,2370.0,3900.0,116.0,260.0,298.0,183.5,207.5,50.5,84.9000015258789,92.4000015258789,80.80000305175781
2026-08-10,99.80999755859375,32.22710037231445,159.156005859375,6.747399806976318,6.741720199584961,2380.0,3960.0,123.0,264.5,313.5,193.0,214.0,51.599998474121094,87.5,101.5,86.0
2026-08-11,99.81999969482422,32.20909881591797,159.26499938964844,6.744999885559082,6.741720199584961,2395.0,4020.0,123.0,263.0,315.5,191.0,218.0,52.0,87.0999984741211,111.5,94.30000305175781
2026-08-12,100.01000213623047,32.202301025390625,159.3280029296875,6.743299961090088,6.741720199584961,2415.0,4015.0,123.0,270.0,325.5,193.5,214.5,51.70000076293945,87.0999984741211,109.0,93.30000305175781
2026-08-13,99.95999908447266,32.12409973144531,159.42599487304688,6.742800235748291,6.741720199584961,2435.0,4225.0,124.5,262.0,325.0,197.0,215.5,51.400001525878906,87.5,105.0,85.5
2026-08-14,99.66999816894531,32.12409973144531,159.42599487304688,6.742800235748291,6.741720199584961,2395.0,4210.0,121.0,259.5,327.5,193.5,219.0,51.599998474121094,90.5999984741211,101.0,83.30000305175781
2026-08-16,99.66999816894531,31.99020004272461,159.22300720214844,6.742800235748291,6.741720199584961,2395.0,4210.0,121.0,259.5,327.5,193.5,219.0,51.599998474121094,90.5999984741211,101.0,83.30000305175781
2026-08-17,99.63999938964844,31.850299835205078,159.33999633789062,6.7399001121521,6.741720199584961,2400.0,4050.0,121.5,255.0,333.5,187.0,231.5,54.70000076293945,99.5999984741211,97.4000015258789,81.5
2026-08-18,99.6500015258789,31.850299835205078,159.33999633789062,6.7399001121521,6.741720199584961,2380.0,3885.0,119.0,249.0,327.0,181.0,238.0,56.20000076293945,105.0,97.4000015258789,80.5999984741211
2026-08-19,99.55259704589844,31.895000457763672,159.34500122070312,6.739699840545654,6.741720199584961,2350.0,3825.0,115.0,246.5,326.5,179.0,238.5,57.099998474121094,105.0,99.9000015258789,82.5999984741211
